transaction_id,transaction_date,customer_id,product_id,product_name,category,subcategory,region,quantity,unit_price,discount_pct,revenue,cost,profit,sales_channel,payment_method,customer_segment
TXN-009700,2023-02-17,CUST-00478,PROD-0033,Strategy Review,Services,Consulting,Europe,1,8135.25,10.0,7321.73,3578.98,3742.75,Reseller,Credit Card,Mid-Market
TXN-009701,2025-04-04,CUST-00488,PROD-0070,Block Storage,Cloud Infrastructure,Cloud Storage,Middle East & Africa,1,11552.61,0.0,11552.61,6942.3,4610.31,Online,Net 60,Enterprise
TXN-009702,2023-06-19,CUST-00149,PROD-0056,Flash Storage,Hardware,Storage,Latin America,6,3447.08,20.0,16546.0,7646.82,8899.18,Direct,,Startup
TXN-009703,2025-04-10,CUST-00098,PROD-0080,Vision Service,Cloud Infrastructure,AI/ML Services,Europe,2,12817.71,0.0,25635.43,14243.48,11391.95,Online,,Government
TXN-009704,2025-08-10,CUST-00410,PROD-0043,Integration Setup,Services,Implementation,Europe,1,10414.0,20.0,8331.2,5870.62,2460.58,Direct,Net 60,Mid-Market
TXN-009705,2023-04-30,CUST-00295,PROD-0072,CDN Distribution,Cloud Infrastructure,Cloud Storage,Europe,1,15346.76,0.0,15346.76,7492.08,7854.68,Reseller,Purchase Order,Mid-Market
TXN-009706,2024-04-19,CUST-00299,PROD-0014,WiFi 6E Router,Electronics,Networking,Asia Pacific,26,10847.21,5.0,349534.0,103442.3,246091.7,Direct,Net 30,Mid-Market
TXN-009707,2025-09-18,CUST-00316,PROD-0026,Dashboard Build,Software,Custom Development,North America,5,490.42,20.0,1961.68,1378.6,583.08,Online,Net 30,Government
TXN-009708,2024-08-04,CUST-00243,PROD-0079,AutoML Pipeline,Cloud Infrastructure,AI/ML Services,Asia Pacific,1,9996.64,5.0,9496.81,2954.31,6542.5,Online,Net 30,SMB
TXN-009709,2023-11-29,CUST-00011,PROD-0061,RAM 32GB,Hardware,Components,North America,1,2898.65,5.0,2753.71,1683.42,1070.29,Reseller,Credit Card,Startup
TXN-009710,2023-05-09,CUST-00439,PROD-0076,Data Lake,Cloud Infrastructure,Database,North America,4,7741.05,0.0,30964.22,20685.68,10278.54,Online,Purchase Order,SMB
TXN-009711,2025-09-03,CUST-00129,PROD-0074,NoSQL Service,Cloud Infrastructure,Database,North America,6,12576.86,25.0,56595.88,24651.42,31944.46,Reseller,Purchase Order,Mid-Market
TXN-009712,2023-02-03,CUST-00009,PROD-0058,KVM Switch,Hardware,Peripherals,Europe,1,10286.77,,10286.77,6719.74,3567.03,Reseller,Purchase Order,Enterprise
TXN-009713,2023-04-21,CUST-00209,PROD-0015,Access Point Pro,Electronics,Networking,Middle East & Africa,5,8985.42,20.0,35941.69,21589.3,14352.39,Online,Wire Transfer,Mid-Market
TXN-009714,2024-01-30,CUST-00486,PROD-0024,Project Manager,Software,SaaS Subscriptions,Europe,1,10858.49,20.0,8686.79,3980.45,4706.34,Partner,Net 60,SMB
TXN-009715,2023-04-25,CUST-00083,PROD-0028,Mobile App,Software,Custom Development,Asia Pacific,2,7545.57,15.0,12827.46,11362.56,1464.9,Online,Net 60,SMB
TXN-009716,2025-10-22,CUST-00490,PROD-0053,NAS 8-Bay,Hardware,Storage,North America,4,563.55,10.0,2028.77,1275.52,753.25,Direct,Net 60,Mid-Market
TXN-009717,2024-01-08,CUST-00024,PROD-0017,Office Suite,Software,Licenses,Europe,1,11078.19,10.0,9970.37,5531.4,4438.97,Partner,Wire Transfer,Government
TXN-009718,2024-06-18,CUST-00421,PROD-0027,Data Pipeline,Software,Custom Development,Europe,1,3110.4,20.0,2488.32,933.31,1555.01,Partner,Purchase Order,Enterprise
TXN-009719,2025-05-07,CUST-00312,PROD-0041,System Setup,Services,Implementation,Latin America,10,7006.53,20.0,56052.25,34169.6,21882.65,Reseller,Credit Card,Mid-Market
TXN-009720,2023-03-17,CUST-00180,PROD-0047,Security Ops,Services,Managed Services,Asia Pacific,4,4418.61,0.0,17674.44,7624.56,10049.88,Direct,Credit Card,Startup
TXN-009721,2024-06-26,CUST-00445,PROD-0035,Security Audit,Services,Consulting,Latin America,1,9282.62,0.0,9282.62,4716.44,4566.18,Online,Net 30,Mid-Market
TXN-009722,2025-11-14,CUST-00236,PROD-0054,SAN Array,Hardware,Storage,Asia Pacific,1,7874.02,10.0,7086.62,5141.55,1945.07,Direct,Net 30,SMB
TXN-009723,2023-05-18,CUST-00039,PROD-0055,Backup Appliance,Hardware,Storage,Asia Pacific,7,10601.53,,74210.68,36604.12,37606.56,Reseller,Net 30,Enterprise
TXN-009724,2024-06-22,CUST-00421,PROD-0044,Go-Live Support,Services,Implementation,North America,1,6445.91,10.0,5801.32,2626.47,3174.85,Direct,Purchase Order,Mid-Market
TXN-009725,2025-02-02,CUST-00224,PROD-0059,UPS 1500VA,Hardware,Peripherals,Middle East & Africa,1,8799.55,0.0,8799.55,5154.28,3645.27,Direct,Credit Card,SMB
TXN-009726,2023-02-20,CUST-00201,PROD-0018,Security Platform,Software,Licenses,Latin America,6,15768.59,0.0,94611.52,64733.82,29877.7,Reseller,Net 30,SMB
TXN-009727,2023-01-01,CUST-00064,PROD-0002,EliteBook 840,Electronics,Laptops,Europe,5,7705.43,0.0,38527.14,19600.4,18926.74,Reseller,Purchase Order,SMB
TXN-009728,2023-12-09,CUST-00066,PROD-0041,System Setup,Services,Implementation,Europe,1,5429.59,0.0,5429.59,3416.96,2012.63,Online,Net 30,Mid-Market
TXN-009729,2024-01-12,CUST-00320,PROD-0059,UPS 1500VA,Hardware,Peripherals,North America,1,9979.93,25.0,7484.95,5154.28,2330.67,Partner,Net 60,Mid-Market
TXN-009730,2025-07-13,CUST-00206,PROD-0015,Access Point Pro,Electronics,Networking,North America,1,8499.37,0.0,8499.37,4317.86,4181.51,Partner,Net 60,Government
TXN-009731,2025-02-10,CUST-00040,PROD-0045,Infrastructure Mgmt,Services,Managed Services,North America,1,2825.55,0.0,2825.55,930.92,1894.63,Direct,Net 60,Government
TXN-009732,2024-08-29,CUST-00404,PROD-0080,Vision Service,Cloud Infrastructure,AI/ML Services,Asia Pacific,4,12075.91,25.0,36227.74,28486.96,7740.78,Reseller,Credit Card,Mid-Market
TXN-009733,2023-05-25,CUST-00369,PROD-0036,Cloud Migration,Services,Consulting,Europe,10,10790.74,20.0,86325.88,68633.6,17692.28,Online,Net 60,Startup
TXN-009734,2025-12-23,CUST-00411,PROD-0023,HR Suite,Software,SaaS Subscriptions,Latin America,11,2398.41,0.0,26382.56,18345.91,8036.65,Online,Wire Transfer,SMB
TXN-009735,2025-10-24,CUST-00215,PROD-0072,CDN Distribution,Cloud Infrastructure,Cloud Storage,North America,2,13663.51,0.0,27327.02,14984.16,12342.86,Online,Net 60,
TXN-009736,2024-09-20,CUST-00144,PROD-0020,Analytics Pro,Software,Licenses,Europe,1,13489.44,20.0,10791.55,4893.82,5897.73,Partner,Net 60,Startup
TXN-009737,2025-03-30,CUST-00232,PROD-0042,Data Migration,Services,Implementation,Asia Pacific,1,6425.62,15.0,5461.78,3650.2,1811.58,Online,Net 30,Government
TXN-009738,2024-10-02,CUST-00385,PROD-0052,GPU Server,Hardware,Servers,Europe,3,5588.47,0.0,16765.42,12382.65,4382.77,Reseller,Wire Transfer,Startup
TXN-009739,2025-03-17,CUST-00114,PROD-0024,Project Manager,Software,SaaS Subscriptions,Europe,1,10490.33,0.0,10490.33,3980.45,6509.88,Partner,Net 30,Government
TXN-009740,2025-05-15,CUST-00367,PROD-0008,Studio Display,Electronics,Monitors,Asia Pacific,2,8541.17,15.0,14519.99,5610.68,8909.31,Reseller,Net 30,Government
TXN-009741,2025-05-29,CUST-00270,PROD-0050,Tower Server,Hardware,Servers,Latin America,1,10246.78,0.0,10246.78,5958.67,4288.11,Online,Credit Card,Mid-Market
TXN-009742,2025-05-16,CUST-00438,PROD-0075,Cache Cluster,Cloud Infrastructure,Database,Middle East & Africa,1,12258.74,0.0,12258.74,6157.07,6101.67,Direct,,Startup
TXN-009743,2025-02-07,CUST-00119,PROD-0027,Data Pipeline,Software,Custom Development,Asia Pacific,1,2643.91,20.0,2115.13,933.31,1181.82,Direct,Wire Transfer,
TXN-009744,2025-03-02,CUST-00023,PROD-0055,Backup Appliance,Hardware,Storage,Latin America,2,9836.32,0.0,19672.64,10458.32,9214.32,Reseller,Wire Transfer,Startup
TXN-009745,2023-03-22,CUST-00372,PROD-0066,Lambda Function,Cloud Infrastructure,Compute,North America,4,2000.66,0.0,8002.63,2879.48,5123.15,Online,Purchase Order,Government
TXN-009746,2024-02-02,CUST-00277,PROD-0072,CDN Distribution,Cloud Infrastructure,Cloud Storage,North America,6,13393.58,25.0,60271.1,44952.48,15318.62,Reseller,Credit Card,Mid-Market
TXN-009747,2023-10-17,CUST-00238,PROD-0044,Go-Live Support,Services,Implementation,Middle East & Africa,8,6872.49,,54979.96,21011.76,33968.2,Partner,Net 60,Mid-Market
TXN-009748,2024-07-20,CUST-00141,PROD-0061,RAM 32GB,Hardware,Components,Asia Pacific,1,2621.0,0.0,2621.0,1683.42,937.58,Online,Credit Card,Startup
TXN-009749,2024-11-10,CUST-00178,PROD-0046,App Monitoring,Services,Managed Services,Latin America,1,3298.07,0.0,3298.07,928.55,2369.52,Online,Net 30,Government
TXN-009750,2025-10-20,CUST-00315,PROD-0044,Go-Live Support,Services,Implementation,Latin America,3,7151.52,0.0,21454.57,7879.41,13575.16,Reseller,Net 60,SMB
TXN-009751,2023-08-28,CUST-00356,PROD-0070,Block Storage,Cloud Infrastructure,Cloud Storage,Latin America,3,10040.75,15.0,25603.92,20826.9,4777.02,Online,Credit Card,Startup
TXN-009752,2025-05-30,CUST-00098,PROD-0051,Blade Server,Hardware,Servers,North America,1,10102.22,,10102.22,3386.24,6715.98,Partner,Credit Card,Government
TXN-009753,2025-01-23,CUST-00347,PROD-0029,Basic Support,Software,Support Plans,Middle East & Africa,1,1412.59,0.0,1412.59,565.36,847.23,Reseller,Purchase Order,Government
TXN-009754,2025-10-06,CUST-00406,PROD-0079,AutoML Pipeline,Cloud Infrastructure,AI/ML Services,Europe,8,7965.85,20.0,50981.41,23634.48,27346.93,Partner,Credit Card,Mid-Market
TXN-009755,2023-11-29,CUST-00171,PROD-0037,Admin Training,Services,Training,Europe,28,8052.3,0.0,225464.37,165222.68,60241.69,Reseller,Wire Transfer,Mid-Market
TXN-009756,2025-01-13,CUST-00144,PROD-0019,DevOps Tools,Software,Licenses,Latin America,1,2116.4,0.0,2116.4,947.51,1168.89,Online,Wire Transfer,Government
TXN-009757,2023-01-27,CUST-00105,PROD-0080,Vision Service,Cloud Infrastructure,AI/ML Services,Middle East & Africa,1,12912.53,0.0,12912.53,7121.74,5790.79,Online,Purchase Order,Mid-Market
TXN-009758,2024-08-16,CUST-00372,PROD-0019,DevOps Tools,Software,Licenses,Middle East & Africa,1,2484.44,5.0,2360.22,947.51,1412.71,Reseller,Net 30,SMB
TXN-009759,2023-08-09,CUST-00104,PROD-0011,USB-C Hub,Electronics,Accessories,Middle East & Africa,2,13313.54,15.0,22633.01,9313.72,13319.29,Reseller,Net 30,Startup
TXN-009760,2023-02-17,CUST-00185,PROD-0055,Backup Appliance,Hardware,Storage,Asia Pacific,3,12568.71,0.0,37706.12,15687.48,22018.64,Direct,Wire Transfer,Enterprise
TXN-009761,2024-06-07,CUST-00285,PROD-0007,ThinkVision 24,Electronics,Monitors,Latin America,1,8423.1,10.0,7580.79,4329.67,3251.12,Direct,Wire Transfer,Startup
TXN-009762,2023-03-21,CUST-00489,PROD-0072,CDN Distribution,Cloud Infrastructure,Cloud Storage,Latin America,1,14782.03,0.0,14782.03,7492.08,7289.95,Partner,Wire Transfer,Government
TXN-009763,2025-06-28,CUST-00114,PROD-0046,App Monitoring,Services,Managed Services,Asia Pacific,1,2653.41,10.0,2388.07,928.55,1459.52,Reseller,Purchase Order,Enterprise
TXN-009764,2025-03-13,CUST-00121,PROD-0020,Analytics Pro,Software,Licenses,Middle East & Africa,1,12268.66,20.0,9814.93,4893.82,4921.11,Online,Wire Transfer,Government
TXN-009765,2023-06-18,CUST-00079,PROD-0028,Mobile App,Software,Custom Development,Middle East & Africa,1,6820.16,25.0,5115.12,5681.28,-566.16,Online,Net 60,Government
TXN-009766,2024-04-26,CUST-00296,PROD-0004,MacBook Pro 14,Electronics,Laptops,North America,1,12686.95,15.0,10783.91,10202.3,581.61,Reseller,Net 30,Government
TXN-009767,2023-10-09,CUST-00284,PROD-0013,Managed Switch 24P,Electronics,Networking,Latin America,8,8259.42,0.0,66075.38,42978.32,23097.06,Direct,Purchase Order,SMB
TXN-009768,2024-01-13,CUST-00392,PROD-0072,CDN Distribution,Cloud Infrastructure,Cloud Storage,Europe,1,14119.17,0.0,14119.17,7492.08,6627.09,Reseller,Wire Transfer,Startup
TXN-009769,2025-06-11,CUST-00197,PROD-0057,Docking Station,Hardware,Peripherals,Asia Pacific,6,13757.1,5.0,78415.49,55850.4,22565.09,Reseller,Wire Transfer,Government
TXN-009770,2023-03-22,CUST-00016,PROD-0053,NAS 8-Bay,Hardware,Storage,Europe,6,731.75,0.0,4390.5,1913.28,2477.22,Reseller,Credit Card,Mid-Market
TXN-009771,2024-12-22,CUST-00173,PROD-0055,Backup Appliance,Hardware,Storage,Latin America,3,12002.13,15.0,30605.42,15687.48,14917.94,Direct,Wire Transfer,Startup
TXN-009772,2023-04-25,CUST-00122,PROD-0053,NAS 8-Bay,Hardware,Storage,Europe,1,696.72,0.0,696.72,318.88,377.84,Direct,Wire Transfer,Government
TXN-009773,2023-05-06,CUST-00119,PROD-0040,Certification Prep,Services,Training,Middle East & Africa,1,3546.44,10.0,3191.8,1493.32,1698.48,Partner,Net 30,Enterprise
TXN-009774,2023-07-30,CUST-00059,PROD-0063,CPU Xeon,Hardware,Components,North America,1,11911.47,25.0,8933.6,4579.48,4354.12,Online,Purchase Order,SMB
TXN-009775,2024-08-01,CUST-00112,PROD-0040,Certification Prep,Services,Training,Middle East & Africa,4,3068.88,25.0,9206.63,5973.28,3233.35,Direct,Purchase Order,Enterprise
TXN-009776,2024-01-14,CUST-00252,PROD-0061,RAM 32GB,Hardware,Components,North America,1,3512.29,20.0,2809.83,1683.42,1126.41,Direct,Net 60,Mid-Market
TXN-009777,2024-08-21,CUST-00051,PROD-0008,Studio Display,Electronics,Monitors,North America,4,7160.43,5.0,27209.63,11221.36,15988.27,Direct,Purchase Order,Startup
TXN-009778,2024-05-04,CUST-00493,PROD-0077,Model Training,Cloud Infrastructure,AI/ML Services,Latin America,1,7948.16,25.0,5961.12,6380.07,-418.95,Direct,Credit Card,Government
TXN-009779,2024-07-29,CUST-00340,PROD-0010,Mechanical Keyboard,Electronics,Accessories,North America,2,15153.15,0.0,30306.3,13706.52,16599.78,Direct,Credit Card,SMB
TXN-009780,2024-05-22,CUST-00090,PROD-0072,CDN Distribution,Cloud Infrastructure,Cloud Storage,North America,1,12103.86,10.0,10893.48,7492.08,3401.4,Direct,Purchase Order,Mid-Market
TXN-009781,2025-01-29,CUST-00075,PROD-0051,Blade Server,Hardware,Servers,Europe,2,8395.03,0.0,16790.06,6772.48,10017.58,Direct,Purchase Order,Government
TXN-009782,2023-11-28,CUST-00244,PROD-0044,Go-Live Support,Services,Implementation,Europe,5,5543.93,0.0,27719.64,13132.35,14587.29,Partner,Net 60,Mid-Market
TXN-009783,2025-03-19,CUST-00451,PROD-0017,Office Suite,Software,Licenses,Europe,1,10335.99,0.0,10335.99,5531.4,4804.59,Partner,Purchase Order,SMB
TXN-009784,2025-02-19,CUST-00333,PROD-0041,System Setup,Services,Implementation,North America,5,6493.25,0.0,32466.26,17084.8,15381.46,Partner,Credit Card,Mid-Market
TXN-009785,2024-04-12,CUST-00122,PROD-0071,Archive Storage,Cloud Infrastructure,Cloud Storage,Middle East & Africa,1,5689.86,0.0,5689.86,2572.87,3116.99,Direct,Net 30,Startup
TXN-009786,2024-11-20,CUST-00471,PROD-0057,Docking Station,Hardware,Peripherals,Asia Pacific,64,11729.93,0.0,1091510.36,595737.6,495772.76,Direct,Net 60,Mid-Market
TXN-009787,2024-07-20,CUST-00085,PROD-0008,Studio Display,Electronics,Monitors,Latin America,1,7986.73,0.0,7986.73,2805.34,5181.39,Reseller,Net 60,Government
TXN-009788,2023-10-01,CUST-00441,PROD-0037,Admin Training,Services,Training,Middle East & Africa,2,7247.94,25.0,10871.91,11801.62,-929.71,Partner,Purchase Order,Enterprise
TXN-009789,2025-01-26,CUST-00411,PROD-0061,RAM 32GB,Hardware,Components,Latin America,1,3384.44,0.0,3384.44,1683.42,1701.02,Partner,Net 60,SMB
TXN-009790,2023-10-29,CUST-00302,PROD-0028,Mobile App,Software,Custom Development,North America,1,7572.95,0.0,7572.95,5681.28,1891.67,Reseller,Net 30,Enterprise
TXN-009791,2024-12-23,CUST-00039,PROD-0038,Developer Bootcamp,Services,Training,Asia Pacific,1,2231.57,0.0,2231.57,1567.14,664.43,Reseller,Net 60,Startup
TXN-009792,2025-02-08,CUST-00137,PROD-0021,CRM Cloud,Software,SaaS Subscriptions,North America,1,5515.62,20.0,4412.49,1811.02,2601.47,Direct,Wire Transfer,Enterprise
TXN-009793,2025-10-15,CUST-00321,PROD-0046,App Monitoring,Services,Managed Services,North America,2,2626.82,20.0,4202.92,1857.1,2345.82,Online,Net 60,SMB
TXN-009794,2023-09-12,CUST-00122,PROD-0037,Admin Training,Services,Training,Europe,1,7570.03,20.0,6056.02,5900.81,155.21,Direct,Credit Card,Enterprise
TXN-009795,2024-04-25,CUST-00178,PROD-0078,Inference API,Cloud Infrastructure,AI/ML Services,Europe,2,14983.94,0.0,29967.88,14048.4,15919.48,Online,Purchase Order,Startup
TXN-009796,2024-12-15,CUST-00378,PROD-0072,CDN Distribution,Cloud Infrastructure,Cloud Storage,Asia Pacific,2,14256.94,0.0,28513.88,14984.16,13529.72,Direct,Net 60,Government
TXN-009797,2024-11-16,CUST-00270,PROD-0049,Rack Server 1U,Hardware,Servers,Asia Pacific,15,13965.25,20.0,167583.03,89868.45,77714.58,Direct,Wire Transfer,Government
TXN-009798,2024-02-14,CUST-00178,PROD-0069,S3 Bucket,Cloud Infrastructure,Cloud Storage,Middle East & Africa,1,13117.96,25.0,9838.47,7005.76,2832.71,Online,Purchase Order,Enterprise
TXN-009799,2023-02-25,CUST-00088,PROD-0055,Backup Appliance,Hardware,Storage,Europe,9,11666.34,5.0,85484.9,47062.44,38422.46,Partner,Wire Transfer,Mid-Market
TXN-009800,2024-04-23,CUST-00237,PROD-0002,EliteBook 840,Electronics,Laptops,Europe,5,6739.49,5.0,32012.58,19600.4,12412.18,Reseller,Credit Card,Mid-Market
TXN-009801,2024-03-02,CUST-00392,PROD-0050,Tower Server,Hardware,Servers,Latin America,1,9570.29,10.0,8613.26,5958.67,2654.59,Partner,Credit Card,Startup
TXN-009802,2024-09-13,CUST-00424,PROD-0021,CRM Cloud,Software,SaaS Subscriptions,Asia Pacific,1,5061.51,20.0,4049.21,1811.02,2238.19,Direct,Credit Card,Startup
TXN-009803,2023-06-21,CUST-00422,PROD-0011,USB-C Hub,Electronics,Accessories,Europe,1,16535.03,0.0,16535.03,4656.86,11878.17,Direct,Net 60,Mid-Market
TXN-009804,2024-02-28,CUST-00235,PROD-0006,ProDisplay 32,Electronics,Monitors,North America,1,11943.74,0.0,11943.74,5456.19,6487.55,Online,Net 30,Enterprise
TXN-009805,2025-05-07,CUST-00108,PROD-0048,Database Admin,Services,Managed Services,Latin America,1,9438.6,5.0,8966.67,5035.4,3931.27,Partner,Purchase Order,Startup
TXN-009806,2024-06-02,CUST-00073,PROD-0063,CPU Xeon,Hardware,Components,Middle East & Africa,1,13049.53,0.0,13049.53,4579.48,8470.05,Reseller,Credit Card,Enterprise
TXN-009807,2024-06-18,CUST-00389,PROD-0064,GPU Tesla,Hardware,Components,Asia Pacific,1,6207.12,5.0,5896.77,3653.83,2242.94,Direct,Wire Transfer,Startup
TXN-009808,2025-01-14,CUST-00057,PROD-0015,Access Point Pro,Electronics,Networking,Europe,2,9198.68,15.0,15637.76,8635.72,7002.04,Online,Net 60,Startup
TXN-009809,2023-02-24,CUST-00346,PROD-0042,Data Migration,Services,Implementation,Latin America,4,6467.55,10.0,23283.18,14600.8,8682.38,Partner,Purchase Order,Mid-Market
TXN-009810,2025-10-22,CUST-00303,PROD-0069,S3 Bucket,Cloud Infrastructure,Cloud Storage,Asia Pacific,8,12124.19,5.0,92143.84,56046.08,36097.76,Reseller,Purchase Order,Mid-Market
TXN-009811,2023-09-07,CUST-00283,PROD-0004,MacBook Pro 14,Electronics,Laptops,Latin America,1,12200.88,0.0,12200.88,10202.3,1998.58,Partner,Wire Transfer,Enterprise
TXN-009812,2025-09-23,CUST-00413,PROD-0026,Dashboard Build,Software,Custom Development,Asia Pacific,3,531.79,15.0,1356.06,827.16,528.9,Reseller,Wire Transfer,
TXN-009813,2023-09-12,CUST-00446,PROD-0047,Security Ops,Services,Managed Services,Asia Pacific,1,3646.78,20.0,2917.43,1906.14,1011.29,Reseller,Wire Transfer,Mid-Market
TXN-009814,2023-08-11,CUST-00179,PROD-0022,ERP Online,Software,SaaS Subscriptions,Europe,9,10296.34,10.0,83400.37,43452.36,39948.01,Online,Credit Card,Startup
TXN-009815,2024-01-13,CUST-00357,PROD-0002,EliteBook 840,Electronics,Laptops,North America,1,5883.86,0.0,5883.86,3920.08,1963.78,Direct,Wire Transfer,SMB
TXN-009816,2023-07-14,CUST-00349,PROD-0020,Analytics Pro,Software,Licenses,North America,1,13197.33,25.0,9898.0,4893.82,5004.18,Partner,Wire Transfer,Startup
TXN-009817,2024-02-02,CUST-00423,PROD-0071,Archive Storage,Cloud Infrastructure,Cloud Storage,Asia Pacific,2,4967.89,0.0,9935.78,5145.74,4790.04,Direct,Credit Card,Government
TXN-009818,2023-01-31,CUST-00195,PROD-0003,ThinkPad X1,Electronics,Laptops,Middle East & Africa,4,13019.15,5.0,49472.77,32589.28,16883.49,Online,Credit Card,SMB
TXN-009819,2025-03-03,CUST-00232,PROD-0062,SSD 1TB,Hardware,Components,Asia Pacific,7,8763.78,10.0,55211.8,18598.51,36613.29,Online,,Government
TXN-009820,2023-03-04,CUST-00420,PROD-0043,Integration Setup,Services,Implementation,Middle East & Africa,1,10597.48,5.0,10067.6,5870.62,4196.98,Online,Net 60,Startup
TXN-009821,2025-11-27,CUST-00079,PROD-0033,Strategy Review,Services,Consulting,Europe,21,8761.68,20.0,147196.26,75158.58,72037.68,Direct,Net 60,Mid-Market
TXN-009822,2025-07-08,CUST-00444,PROD-0069,S3 Bucket,Cloud Infrastructure,Cloud Storage,North America,1,12738.34,5.0,12101.42,7005.76,5095.66,Online,Net 60,Mid-Market
TXN-009823,2024-12-29,CUST-00469,PROD-0056,Flash Storage,Hardware,Storage,North America,2,4138.69,0.0,8277.38,2548.94,5728.44,Online,Net 60,Mid-Market
TXN-009824,2024-12-19,CUST-00407,PROD-0016,Firewall UTM,Electronics,Networking,North America,5,1289.86,10.0,5804.37,3373.2,2431.17,Partner,Credit Card,Startup
TXN-009825,2024-08-06,CUST-00417,PROD-0013,Managed Switch 24P,Electronics,Networking,Latin America,7,9693.86,0.0,67857.0,37606.03,30250.97,Direct,Wire Transfer,Government
TXN-009826,2025-02-22,CUST-00436,PROD-0049,Rack Server 1U,Hardware,Servers,Latin America,1,13100.61,20.0,10480.49,5991.23,4489.26,Online,Net 60,Startup
TXN-009827,2023-03-20,CUST-00297,PROD-0028,Mobile App,Software,Custom Development,Latin America,2,8430.35,25.0,12645.52,11362.56,1282.96,Partner,Net 30,Startup
TXN-009828,2024-05-30,CUST-00382,PROD-0002,EliteBook 840,Electronics,Laptops,Middle East & Africa,2,5867.15,25.0,8800.72,7840.16,960.56,Online,Credit Card,Government
